customer_id,segment,archetype,arm,weekday,daypart,reward,logging_propensity
CUS-0332,mixed_verylate_flagged,LATE_BUT_PAYS,mon_morning,mon,morning,0,0.06666666666666667
CUS-0332,mixed_verylate_flagged,LATE_BUT_PAYS,thu_midday,thu,midday,0,0.06666666666666667
CUS-0332,mixed_verylate_flagged,LATE_BUT_PAYS,thu_morning,thu,morning,1,0.06666666666666667
CUS-0333,reliable_verylate_clean,NEW_UNKNOWN,thu_morning,thu,morning,0,0.06666666666666667
CUS-0333,reliable_verylate_clean,NEW_UNKNOWN,mon_morning,mon,morning,1,0.06666666666666667
CUS-0333,reliable_verylate_clean,NEW_UNKNOWN,thu_morning,thu,morning,0,0.06666666666666667
CUS-0333,reliable_verylate_clean,NEW_UNKNOWN,mon_morning,mon,morning,0,0.06666666666666667
CUS-0333,reliable_verylate_clean,NEW_UNKNOWN,mon_midday,mon,midday,1,0.06666666666666667
CUS-0333,reliable_verylate_clean,NEW_UNKNOWN,wed_midday,wed,midday,0,0.06666666666666667
CUS-0333,reliable_verylate_clean,NEW_UNKNOWN,mon_midday,mon,midday,1,0.06666666666666667
CUS-0333,reliable_verylate_clean,NEW_UNKNOWN,tue_late,tue,late,0,0.06666666666666667
CUS-0333,reliable_verylate_clean,NEW_UNKNOWN,wed_late,wed,late,0,0.06666666666666667
CUS-0333,reliable_verylate_clean,NEW_UNKNOWN,fri_midday,fri,midday,0,0.06666666666666667
CUS-0333,reliable_verylate_clean,NEW_UNKNOWN,tue_morning,tue,morning,0,0.06666666666666667
CUS-0333,reliable_verylate_clean,NEW_UNKNOWN,wed_late,wed,late,0,0.06666666666666667
CUS-0334,reliable_prompt_flagged,RELIABLE,fri_late,fri,late,0,0.06666666666666667
CUS-0334,reliable_prompt_flagged,RELIABLE,tue_morning,tue,morning,0,0.06666666666666667
CUS-0334,reliable_prompt_flagged,RELIABLE,wed_late,wed,late,1,0.06666666666666667
CUS-0334,reliable_prompt_flagged,RELIABLE,thu_midday,thu,midday,0,0.06666666666666667
CUS-0334,reliable_prompt_flagged,RELIABLE,thu_late,thu,late,0,0.06666666666666667
CUS-0334,reliable_prompt_flagged,RELIABLE,mon_midday,mon,midday,0,0.06666666666666667
CUS-0334,reliable_prompt_flagged,RELIABLE,thu_late,thu,late,1,0.06666666666666667
CUS-0334,reliable_prompt_flagged,RELIABLE,mon_morning,mon,morning,0,0.06666666666666667
CUS-0334,reliable_prompt_flagged,RELIABLE,thu_late,thu,late,0,0.06666666666666667
CUS-0334,reliable_prompt_flagged,RELIABLE,thu_late,thu,late,1,0.06666666666666667
CUS-0334,reliable_prompt_flagged,RELIABLE,thu_late,thu,late,0,0.06666666666666667
CUS-0334,reliable_prompt_flagged,RELIABLE,tue_midday,tue,midday,1,0.06666666666666667
CUS-0335,reliable_slow_clean,NEW_UNKNOWN,wed_morning,wed,morning,0,0.06666666666666667
CUS-0335,reliable_slow_clean,NEW_UNKNOWN,tue_midday,tue,midday,0,0.06666666666666667
CUS-0335,reliable_slow_clean,NEW_UNKNOWN,thu_morning,thu,morning,0,0.06666666666666667
CUS-0335,reliable_slow_clean,NEW_UNKNOWN,fri_late,fri,late,1,0.06666666666666667
CUS-0335,reliable_slow_clean,NEW_UNKNOWN,wed_midday,wed,midday,1,0.06666666666666667
CUS-0335,reliable_slow_clean,NEW_UNKNOWN,tue_morning,tue,morning,1,0.06666666666666667
CUS-0335,reliable_slow_clean,NEW_UNKNOWN,tue_midday,tue,midday,1,0.06666666666666667
CUS-0335,reliable_slow_clean,NEW_UNKNOWN,mon_morning,mon,morning,0,0.06666666666666667
CUS-0335,reliable_slow_clean,NEW_UNKNOWN,thu_late,thu,late,0,0.06666666666666667
CUS-0335,reliable_slow_clean,NEW_UNKNOWN,mon_midday,mon,midday,1,0.06666666666666667
CUS-0335,reliable_slow_clean,NEW_UNKNOWN,tue_midday,tue,midday,1,0.06666666666666667
CUS-0335,reliable_slow_clean,NEW_UNKNOWN,thu_late,thu,late,0,0.06666666666666667
CUS-0336,reliable_prompt_flagged,RELIABLE,thu_midday,thu,midday,1,0.06666666666666667
CUS-0336,reliable_prompt_flagged,RELIABLE,tue_midday,tue,midday,1,0.06666666666666667
CUS-0336,reliable_prompt_flagged,RELIABLE,mon_midday,mon,midday,0,0.06666666666666667
CUS-0336,reliable_prompt_flagged,RELIABLE,mon_morning,mon,morning,0,0.06666666666666667
CUS-0336,reliable_prompt_flagged,RELIABLE,tue_midday,tue,midday,1,0.06666666666666667
CUS-0336,reliable_prompt_flagged,RELIABLE,mon_morning,mon,morning,1,0.06666666666666667
CUS-0336,reliable_prompt_flagged,RELIABLE,mon_midday,mon,midday,0,0.06666666666666667
CUS-0336,reliable_prompt_flagged,RELIABLE,thu_late,thu,late,0,0.06666666666666667
CUS-0336,reliable_prompt_flagged,RELIABLE,tue_late,tue,late,1,0.06666666666666667
CUS-0336,reliable_prompt_flagged,RELIABLE,tue_late,tue,late,0,0.06666666666666667
CUS-0336,reliable_prompt_flagged,RELIABLE,wed_morning,wed,morning,1,0.06666666666666667
CUS-0336,reliable_prompt_flagged,RELIABLE,fri_morning,fri,morning,1,0.06666666666666667
CUS-0337,mixed_slow_clean,RELIABLE,fri_morning,fri,morning,1,0.06666666666666667
CUS-0337,mixed_slow_clean,RELIABLE,fri_midday,fri,midday,1,0.06666666666666667
CUS-0337,mixed_slow_clean,RELIABLE,wed_midday,wed,midday,0,0.06666666666666667
CUS-0337,mixed_slow_clean,RELIABLE,thu_midday,thu,midday,0,0.06666666666666667
CUS-0337,mixed_slow_clean,RELIABLE,fri_morning,fri,morning,1,0.06666666666666667
CUS-0337,mixed_slow_clean,RELIABLE,tue_morning,tue,morning,1,0.06666666666666667
CUS-0337,mixed_slow_clean,RELIABLE,fri_late,fri,late,1,0.06666666666666667
CUS-0337,mixed_slow_clean,RELIABLE,tue_late,tue,late,1,0.06666666666666667
CUS-0337,mixed_slow_clean,RELIABLE,thu_morning,thu,morning,1,0.06666666666666667
CUS-0337,mixed_slow_clean,RELIABLE,tue_midday,tue,midday,1,0.06666666666666667
CUS-0337,mixed_slow_clean,RELIABLE,wed_morning,wed,morning,0,0.06666666666666667
CUS-0337,mixed_slow_clean,RELIABLE,thu_midday,thu,midday,0,0.06666666666666667
CUS-0338,strained_verylate_flagged,RISK_ESCALATING,tue_morning,tue,morning,0,0.06666666666666667
CUS-0338,strained_verylate_flagged,RISK_ESCALATING,wed_morning,wed,morning,0,0.06666666666666667
CUS-0338,strained_verylate_flagged,RISK_ESCALATING,wed_morning,wed,morning,0,0.06666666666666667
CUS-0338,strained_verylate_flagged,RISK_ESCALATING,tue_morning,tue,morning,0,0.06666666666666667
CUS-0338,strained_verylate_flagged,RISK_ESCALATING,fri_morning,fri,morning,0,0.06666666666666667
CUS-0338,strained_verylate_flagged,RISK_ESCALATING,mon_morning,mon,morning,0,0.06666666666666667
CUS-0338,strained_verylate_flagged,RISK_ESCALATING,wed_midday,wed,midday,0,0.06666666666666667
CUS-0338,strained_verylate_flagged,RISK_ESCALATING,mon_morning,mon,morning,0,0.06666666666666667
CUS-0338,strained_verylate_flagged,RISK_ESCALATING,thu_morning,thu,morning,0,0.06666666666666667
CUS-0338,strained_verylate_flagged,RISK_ESCALATING,thu_morning,thu,morning,0,0.06666666666666667
CUS-0338,strained_verylate_flagged,RISK_ESCALATING,thu_morning,thu,morning,0,0.06666666666666667
CUS-0338,strained_verylate_flagged,RISK_ESCALATING,mon_midday,mon,midday,0,0.06666666666666667
CUS-0339,strained_verylate_flagged,ERRATIC,wed_morning,wed,morning,0,0.06666666666666667
CUS-0339,strained_verylate_flagged,ERRATIC,tue_late,tue,late,1,0.06666666666666667
CUS-0339,strained_verylate_flagged,ERRATIC,thu_midday,thu,midday,1,0.06666666666666667
CUS-0339,strained_verylate_flagged,ERRATIC,wed_morning,wed,morning,0,0.06666666666666667
CUS-0339,strained_verylate_flagged,ERRATIC,tue_morning,tue,morning,1,0.06666666666666667
CUS-0339,strained_verylate_flagged,ERRATIC,tue_midday,tue,midday,1,0.06666666666666667
CUS-0339,strained_verylate_flagged,ERRATIC,thu_morning,thu,morning,0,0.06666666666666667
CUS-0339,strained_verylate_flagged,ERRATIC,fri_midday,fri,midday,1,0.06666666666666667
CUS-0339,strained_verylate_flagged,ERRATIC,wed_morning,wed,morning,0,0.06666666666666667
CUS-0339,strained_verylate_flagged,ERRATIC,thu_midday,thu,midday,1,0.06666666666666667
CUS-0339,strained_verylate_flagged,ERRATIC,thu_late,thu,late,0,0.06666666666666667
CUS-0339,strained_verylate_flagged,ERRATIC,fri_midday,fri,midday,1,0.06666666666666667
CUS-0340,reliable_prompt_flagged,RELIABLE,fri_morning,fri,morning,1,0.06666666666666667
CUS-0340,reliable_prompt_flagged,RELIABLE,tue_midday,tue,midday,0,0.06666666666666667
CUS-0340,reliable_prompt_flagged,RELIABLE,wed_late,wed,late,0,0.06666666666666667
CUS-0340,reliable_prompt_flagged,RELIABLE,tue_morning,tue,morning,1,0.06666666666666667
CUS-0340,reliable_prompt_flagged,RELIABLE,wed_morning,wed,morning,0,0.06666666666666667
CUS-0340,reliable_prompt_flagged,RELIABLE,mon_late,mon,late,1,0.06666666666666667
CUS-0340,reliable_prompt_flagged,RELIABLE,fri_morning,fri,morning,0,0.06666666666666667
CUS-0340,reliable_prompt_flagged,RELIABLE,fri_late,fri,late,0,0.06666666666666667
CUS-0340,reliable_prompt_flagged,RELIABLE,thu_morning,thu,morning,0,0.06666666666666667
CUS-0340,reliable_prompt_flagged,RELIABLE,mon_late,mon,late,1,0.06666666666666667
CUS-0340,reliable_prompt_flagged,RELIABLE,wed_midday,wed,midday,0,0.06666666666666667
CUS-0340,reliable_prompt_flagged,RELIABLE,mon_midday,mon,midday,1,0.06666666666666667
CUS-0341,strained_verylate_flagged,LATE_BUT_PAYS,fri_morning,fri,morning,0,0.06666666666666667
CUS-0341,strained_verylate_flagged,LATE_BUT_PAYS,mon_morning,mon,morning,0,0.06666666666666667
CUS-0341,strained_verylate_flagged,LATE_BUT_PAYS,fri_midday,fri,midday,0,0.06666666666666667
CUS-0341,strained_verylate_flagged,LATE_BUT_PAYS,fri_late,fri,late,0,0.06666666666666667
CUS-0341,strained_verylate_flagged,LATE_BUT_PAYS,wed_morning,wed,morning,1,0.06666666666666667
CUS-0341,strained_verylate_flagged,LATE_BUT_PAYS,thu_morning,thu,morning,1,0.06666666666666667
CUS-0341,strained_verylate_flagged,LATE_BUT_PAYS,mon_morning,mon,morning,0,0.06666666666666667
CUS-0341,strained_verylate_flagged,LATE_BUT_PAYS,mon_morning,mon,morning,0,0.06666666666666667
CUS-0341,strained_verylate_flagged,LATE_BUT_PAYS,mon_midday,mon,midday,1,0.06666666666666667
CUS-0341,strained_verylate_flagged,LATE_BUT_PAYS,fri_morning,fri,morning,0,0.06666666666666667
CUS-0341,strained_verylate_flagged,LATE_BUT_PAYS,fri_midday,fri,midday,1,0.06666666666666667
CUS-0341,strained_verylate_flagged,LATE_BUT_PAYS,fri_morning,fri,morning,1,0.06666666666666667
CUS-0342,mixed_verylate_flagged,LATE_BUT_PAYS,wed_midday,wed,midday,1,0.06666666666666667
CUS-0342,mixed_verylate_flagged,LATE_BUT_PAYS,mon_morning,mon,morning,0,0.06666666666666667
CUS-0342,mixed_verylate_flagged,LATE_BUT_PAYS,thu_late,thu,late,0,0.06666666666666667
CUS-0342,mixed_verylate_flagged,LATE_BUT_PAYS,tue_late,tue,late,1,0.06666666666666667
CUS-0342,mixed_verylate_flagged,LATE_BUT_PAYS,thu_morning,thu,morning,0,0.06666666666666667
CUS-0342,mixed_verylate_flagged,LATE_BUT_PAYS,fri_midday,fri,midday,0,0.06666666666666667
CUS-0342,mixed_verylate_flagged,LATE_BUT_PAYS,wed_morning,wed,morning,1,0.06666666666666667
CUS-0342,mixed_verylate_flagged,LATE_BUT_PAYS,thu_late,thu,late,1,0.06666666666666667
CUS-0342,mixed_verylate_flagged,LATE_BUT_PAYS,fri_late,fri,late,0,0.06666666666666667
CUS-0342,mixed_verylate_flagged,LATE_BUT_PAYS,fri_morning,fri,morning,0,0.06666666666666667
CUS-0342,mixed_verylate_flagged,LATE_BUT_PAYS,wed_morning,wed,morning,0,0.06666666666666667
CUS-0342,mixed_verylate_flagged,LATE_BUT_PAYS,tue_morning,tue,morning,0,0.06666666666666667
CUS-0343,reliable_slow_flagged,RELIABLE,wed_late,wed,late,0,0.06666666666666667
CUS-0343,reliable_slow_flagged,RELIABLE,thu_midday,thu,midday,0,0.06666666666666667
CUS-0343,reliable_slow_flagged,RELIABLE,wed_morning,wed,morning,1,0.06666666666666667
CUS-0343,reliable_slow_flagged,RELIABLE,fri_morning,fri,morning,1,0.06666666666666667
CUS-0343,reliable_slow_flagged,RELIABLE,thu_late,thu,late,1,0.06666666666666667
CUS-0343,reliable_slow_flagged,RELIABLE,tue_morning,tue,morning,0,0.06666666666666667
CUS-0343,reliable_slow_flagged,RELIABLE,thu_morning,thu,morning,1,0.06666666666666667
CUS-0343,reliable_slow_flagged,RELIABLE,tue_morning,tue,morning,0,0.06666666666666667
CUS-0343,reliable_slow_flagged,RELIABLE,fri_midday,fri,midday,1,0.06666666666666667
CUS-0343,reliable_slow_flagged,RELIABLE,thu_late,thu,late,1,0.06666666666666667
CUS-0343,reliable_slow_flagged,RELIABLE,wed_morning,wed,morning,1,0.06666666666666667
CUS-0343,reliable_slow_flagged,RELIABLE,thu_midday,thu,midday,0,0.06666666666666667
CUS-0344,reliable_prompt_flagged,RELIABLE,mon_morning,mon,morning,1,0.06666666666666667
CUS-0344,reliable_prompt_flagged,RELIABLE,tue_midday,tue,midday,1,0.06666666666666667
CUS-0344,reliable_prompt_flagged,RELIABLE,wed_midday,wed,midday,1,0.06666666666666667
CUS-0344,reliable_prompt_flagged,RELIABLE,thu_midday,thu,midday,0,0.06666666666666667
CUS-0344,reliable_prompt_flagged,RELIABLE,wed_late,wed,late,1,0.06666666666666667
CUS-0344,reliable_prompt_flagged,RELIABLE,wed_morning,wed,morning,0,0.06666666666666667
CUS-0344,reliable_prompt_flagged,RELIABLE,wed_late,wed,late,0,0.06666666666666667
CUS-0344,reliable_prompt_flagged,RELIABLE,fri_midday,fri,midday,1,0.06666666666666667
CUS-0344,reliable_prompt_flagged,RELIABLE,mon_midday,mon,midday,0,0.06666666666666667
CUS-0344,reliable_prompt_flagged,RELIABLE,tue_morning,tue,morning,1,0.06666666666666667
CUS-0344,reliable_prompt_flagged,RELIABLE,thu_late,thu,late,1,0.06666666666666667
CUS-0344,reliable_prompt_flagged,RELIABLE,wed_midday,wed,midday,1,0.06666666666666667
CUS-0345,mixed_prompt_flagged,RELIABLE,thu_morning,thu,morning,1,0.06666666666666667
CUS-0345,mixed_prompt_flagged,RELIABLE,fri_late,fri,late,0,0.06666666666666667
CUS-0345,mixed_prompt_flagged,RELIABLE,fri_late,fri,late,0,0.06666666666666667
CUS-0345,mixed_prompt_flagged,RELIABLE,mon_late,mon,late,0,0.06666666666666667
CUS-0345,mixed_prompt_flagged,RELIABLE,wed_morning,wed,morning,0,0.06666666666666667
CUS-0345,mixed_prompt_flagged,RELIABLE,wed_midday,wed,midday,0,0.06666666666666667
CUS-0345,mixed_prompt_flagged,RELIABLE,tue_midday,tue,midday,1,0.06666666666666667
CUS-0345,mixed_prompt_flagged,RELIABLE,mon_morning,mon,morning,1,0.06666666666666667
CUS-0345,mixed_prompt_flagged,RELIABLE,wed_midday,wed,midday,0,0.06666666666666667
CUS-0345,mixed_prompt_flagged,RELIABLE,fri_late,fri,late,1,0.06666666666666667
CUS-0345,mixed_prompt_flagged,RELIABLE,mon_morning,mon,morning,0,0.06666666666666667
CUS-0345,mixed_prompt_flagged,RELIABLE,tue_midday,tue,midday,0,0.06666666666666667
CUS-0346,reliable_verylate_flagged,NEW_UNKNOWN,thu_midday,thu,midday,1,0.06666666666666667
CUS-0346,reliable_verylate_flagged,NEW_UNKNOWN,mon_morning,mon,morning,1,0.06666666666666667
CUS-0346,reliable_verylate_flagged,NEW_UNKNOWN,wed_midday,wed,midday,0,0.06666666666666667
CUS-0346,reliable_verylate_flagged,NEW_UNKNOWN,wed_midday,wed,midday,0,0.06666666666666667
CUS-0346,reliable_verylate_flagged,NEW_UNKNOWN,wed_late,wed,late,1,0.06666666666666667
CUS-0346,reliable_verylate_flagged,NEW_UNKNOWN,thu_late,thu,late,0,0.06666666666666667
CUS-0346,reliable_verylate_flagged,NEW_UNKNOWN,fri_midday,fri,midday,1,0.06666666666666667
CUS-0346,reliable_verylate_flagged,NEW_UNKNOWN,fri_late,fri,late,1,0.06666666666666667
CUS-0346,reliable_verylate_flagged,NEW_UNKNOWN,wed_midday,wed,midday,1,0.06666666666666667
CUS-0346,reliable_verylate_flagged,NEW_UNKNOWN,fri_morning,fri,morning,1,0.06666666666666667
CUS-0346,reliable_verylate_flagged,NEW_UNKNOWN,thu_late,thu,late,0,0.06666666666666667
CUS-0346,reliable_verylate_flagged,NEW_UNKNOWN,tue_morning,tue,morning,0,0.06666666666666667
CUS-0347,mixed_slow_clean,LATE_BUT_PAYS,fri_midday,fri,midday,1,0.06666666666666667
CUS-0347,mixed_slow_clean,LATE_BUT_PAYS,mon_midday,mon,midday,0,0.06666666666666667
CUS-0347,mixed_slow_clean,LATE_BUT_PAYS,mon_late,mon,late,0,0.06666666666666667
CUS-0347,mixed_slow_clean,LATE_BUT_PAYS,fri_late,fri,late,1,0.06666666666666667
CUS-0347,mixed_slow_clean,LATE_BUT_PAYS,fri_midday,fri,midday,1,0.06666666666666667
CUS-0347,mixed_slow_clean,LATE_BUT_PAYS,thu_morning,thu,morning,0,0.06666666666666667
CUS-0347,mixed_slow_clean,LATE_BUT_PAYS,fri_late,fri,late,0,0.06666666666666667
CUS-0347,mixed_slow_clean,LATE_BUT_PAYS,tue_morning,tue,morning,0,0.06666666666666667
CUS-0347,mixed_slow_clean,LATE_BUT_PAYS,thu_late,thu,late,0,0.06666666666666667
CUS-0347,mixed_slow_clean,LATE_BUT_PAYS,fri_midday,fri,midday,0,0.06666666666666667
CUS-0347,mixed_slow_clean,LATE_BUT_PAYS,mon_late,mon,late,1,0.06666666666666667
CUS-0347,mixed_slow_clean,LATE_BUT_PAYS,tue_late,tue,late,0,0.06666666666666667
CUS-0348,reliable_prompt_flagged,RELIABLE,wed_midday,wed,midday,1,0.06666666666666667
CUS-0348,reliable_prompt_flagged,RELIABLE,thu_late,thu,late,0,0.06666666666666667
CUS-0348,reliable_prompt_flagged,RELIABLE,mon_morning,mon,morning,1,0.06666666666666667
CUS-0348,reliable_prompt_flagged,RELIABLE,wed_late,wed,late,0,0.06666666666666667
CUS-0348,reliable_prompt_flagged,RELIABLE,wed_morning,wed,morning,1,0.06666666666666667
CUS-0348,reliable_prompt_flagged,RELIABLE,mon_late,mon,late,0,0.06666666666666667
CUS-0348,reliable_prompt_flagged,RELIABLE,tue_midday,tue,midday,1,0.06666666666666667
CUS-0348,reliable_prompt_flagged,RELIABLE,fri_midday,fri,midday,1,0.06666666666666667
CUS-0348,reliable_prompt_flagged,RELIABLE,thu_midday,thu,midday,1,0.06666666666666667
CUS-0348,reliable_prompt_flagged,RELIABLE,fri_late,fri,late,0,0.06666666666666667
CUS-0348,reliable_prompt_flagged,RELIABLE,fri_late,fri,late,0,0.06666666666666667
CUS-0348,reliable_prompt_flagged,RELIABLE,mon_morning,mon,morning,1,0.06666666666666667
CUS-0349,mixed_prompt_flagged,RELIABLE,mon_late,mon,late,0,0.06666666666666667
CUS-0349,mixed_prompt_flagged,RELIABLE,thu_midday,thu,midday,0,0.06666666666666667
CUS-0349,mixed_prompt_flagged,RELIABLE,tue_morning,tue,morning,0,0.06666666666666667
CUS-0349,mixed_prompt_flagged,RELIABLE,wed_midday,wed,midday,0,0.06666666666666667
CUS-0349,mixed_prompt_flagged,RELIABLE,tue_midday,tue,midday,0,0.06666666666666667
CUS-0349,mixed_prompt_flagged,RELIABLE,wed_late,wed,late,0,0.06666666666666667
CUS-0349,mixed_prompt_flagged,RELIABLE,mon_late,mon,late,1,0.06666666666666667
CUS-0349,mixed_prompt_flagged,RELIABLE,tue_morning,tue,morning,0,0.06666666666666667
CUS-0349,mixed_prompt_flagged,RELIABLE,tue_morning,tue,morning,0,0.06666666666666667
CUS-0349,mixed_prompt_flagged,RELIABLE,tue_late,tue,late,1,0.06666666666666667
CUS-0349,mixed_prompt_flagged,RELIABLE,fri_late,fri,late,1,0.06666666666666667
CUS-0349,mixed_prompt_flagged,RELIABLE,wed_midday,wed,midday,1,0.06666666666666667
CUS-0350,mixed_verylate_flagged,LATE_BUT_PAYS,fri_morning,fri,morning,1,0.06666666666666667
CUS-0350,mixed_verylate_flagged,LATE_BUT_PAYS,mon_late,mon,late,0,0.06666666666666667
CUS-0350,mixed_verylate_flagged,LATE_BUT_PAYS,wed_midday,wed,midday,1,0.06666666666666667
CUS-0350,mixed_verylate_flagged,LATE_BUT_PAYS,wed_midday,wed,midday,0,0.06666666666666667
CUS-0350,mixed_verylate_flagged,LATE_BUT_PAYS,wed_morning,wed,morning,1,0.06666666666666667
CUS-0350,mixed_verylate_flagged,LATE_BUT_PAYS,thu_late,thu,late,0,0.06666666666666667
CUS-0350,mixed_verylate_flagged,LATE_BUT_PAYS,fri_midday,fri,midday,1,0.06666666666666667
CUS-0350,mixed_verylate_flagged,LATE_BUT_PAYS,wed_morning,wed,morning,0,0.06666666666666667
CUS-0350,mixed_verylate_flagged,LATE_BUT_PAYS,mon_late,mon,late,1,0.06666666666666667
CUS-0350,mixed_verylate_flagged,LATE_BUT_PAYS,thu_morning,thu,morning,1,0.06666666666666667
CUS-0350,mixed_verylate_flagged,LATE_BUT_PAYS,mon_late,mon,late,1,0.06666666666666667
CUS-0350,mixed_verylate_flagged,LATE_BUT_PAYS,fri_morning,fri,morning,0,0.06666666666666667
CUS-0351,mixed_prompt_flagged,RELIABLE,fri_morning,fri,morning,1,0.06666666666666667
CUS-0351,mixed_prompt_flagged,RELIABLE,tue_morning,tue,morning,0,0.06666666666666667
CUS-0351,mixed_prompt_flagged,RELIABLE,wed_morning,wed,morning,1,0.06666666666666667
CUS-0351,mixed_prompt_flagged,RELIABLE,thu_late,thu,late,0,0.06666666666666667
CUS-0351,mixed_prompt_flagged,RELIABLE,thu_late,thu,late,1,0.06666666666666667
CUS-0351,mixed_prompt_flagged,RELIABLE,fri_late,fri,late,0,0.06666666666666667
CUS-0351,mixed_prompt_flagged,RELIABLE,mon_midday,mon,midday,1,0.06666666666666667
CUS-0351,mixed_prompt_flagged,RELIABLE,mon_late,mon,late,0,0.06666666666666667
CUS-0351,mixed_prompt_flagged,RELIABLE,wed_midday,wed,midday,1,0.06666666666666667
CUS-0351,mixed_prompt_flagged,RELIABLE,fri_late,fri,late,0,0.06666666666666667
CUS-0351,mixed_prompt_flagged,RELIABLE,wed_midday,wed,midday,0,0.06666666666666667
CUS-0351,mixed_prompt_flagged,RELIABLE,wed_late,wed,late,1,0.06666666666666667
CUS-0352,strained_slow_flagged,RISK_ESCALATING,tue_midday,tue,midday,1,0.06666666666666667
CUS-0352,strained_slow_flagged,RISK_ESCALATING,fri_morning,fri,morning,0,0.06666666666666667
CUS-0352,strained_slow_flagged,RISK_ESCALATING,tue_morning,tue,morning,1,0.06666666666666667
CUS-0352,strained_slow_flagged,RISK_ESCALATING,thu_morning,thu,morning,0,0.06666666666666667
CUS-0352,strained_slow_flagged,RISK_ESCALATING,fri_morning,fri,morning,0,0.06666666666666667
CUS-0352,strained_slow_flagged,RISK_ESCALATING,wed_late,wed,late,0,0.06666666666666667
CUS-0352,strained_slow_flagged,RISK_ESCALATING,wed_late,wed,late,0,0.06666666666666667
CUS-0352,strained_slow_flagged,RISK_ESCALATING,fri_late,fri,late,0,0.06666666666666667
CUS-0352,strained_slow_flagged,RISK_ESCALATING,tue_midday,tue,midday,0,0.06666666666666667
CUS-0352,strained_slow_flagged,RISK_ESCALATING,tue_morning,tue,morning,0,0.06666666666666667
CUS-0352,strained_slow_flagged,RISK_ESCALATING,wed_midday,wed,midday,1,0.06666666666666667
CUS-0352,strained_slow_flagged,RISK_ESCALATING,mon_late,mon,late,0,0.06666666666666667
CUS-0353,strained_slow_flagged,LATE_BUT_PAYS,thu_midday,thu,midday,1,0.06666666666666667
CUS-0353,strained_slow_flagged,LATE_BUT_PAYS,wed_morning,wed,morning,0,0.06666666666666667
CUS-0353,strained_slow_flagged,LATE_BUT_PAYS,tue_morning,tue,morning,0,0.06666666666666667
CUS-0353,strained_slow_flagged,LATE_BUT_PAYS,thu_late,thu,late,1,0.06666666666666667
CUS-0353,strained_slow_flagged,LATE_BUT_PAYS,mon_midday,mon,midday,1,0.06666666666666667
CUS-0353,strained_slow_flagged,LATE_BUT_PAYS,mon_late,mon,late,1,0.06666666666666667
CUS-0353,strained_slow_flagged,LATE_BUT_PAYS,mon_midday,mon,midday,0,0.06666666666666667
CUS-0353,strained_slow_flagged,LATE_BUT_PAYS,thu_late,thu,late,0,0.06666666666666667
CUS-0353,strained_slow_flagged,LATE_BUT_PAYS,thu_morning,thu,morning,0,0.06666666666666667
CUS-0353,strained_slow_flagged,LATE_BUT_PAYS,mon_midday,mon,midday,0,0.06666666666666667
CUS-0353,strained_slow_flagged,LATE_BUT_PAYS,fri_midday,fri,midday,0,0.06666666666666667
CUS-0353,strained_slow_flagged,LATE_BUT_PAYS,fri_morning,fri,morning,0,0.06666666666666667
CUS-0354,mixed_slow_flagged,LATE_BUT_PAYS,thu_midday,thu,midday,0,0.06666666666666667
CUS-0354,mixed_slow_flagged,LATE_BUT_PAYS,wed_midday,wed,midday,1,0.06666666666666667
CUS-0354,mixed_slow_flagged,LATE_BUT_PAYS,thu_midday,thu,midday,1,0.06666666666666667
CUS-0354,mixed_slow_flagged,LATE_BUT_PAYS,tue_morning,tue,morning,0,0.06666666666666667
CUS-0354,mixed_slow_flagged,LATE_BUT_PAYS,tue_late,tue,late,0,0.06666666666666667
CUS-0354,mixed_slow_flagged,LATE_BUT_PAYS,fri_midday,fri,midday,1,0.06666666666666667
CUS-0354,mixed_slow_flagged,LATE_BUT_PAYS,tue_late,tue,late,0,0.06666666666666667
CUS-0354,mixed_slow_flagged,LATE_BUT_PAYS,thu_midday,thu,midday,1,0.06666666666666667
CUS-0354,mixed_slow_flagged,LATE_BUT_PAYS,wed_late,wed,late,0,0.06666666666666667
CUS-0354,mixed_slow_flagged,LATE_BUT_PAYS,thu_morning,thu,morning,0,0.06666666666666667
CUS-0354,mixed_slow_flagged,LATE_BUT_PAYS,fri_morning,fri,morning,1,0.06666666666666667
CUS-0354,mixed_slow_flagged,LATE_BUT_PAYS,mon_late,mon,late,0,0.06666666666666667
CUS-0355,mixed_slow_clean,NEW_UNKNOWN,mon_morning,mon,morning,1,0.06666666666666667
CUS-0355,mixed_slow_clean,NEW_UNKNOWN,mon_morning,mon,morning,1,0.06666666666666667
CUS-0355,mixed_slow_clean,NEW_UNKNOWN,fri_midday,fri,midday,0,0.06666666666666667
CUS-0355,mixed_slow_clean,NEW_UNKNOWN,mon_late,mon,late,0,0.06666666666666667
CUS-0355,mixed_slow_clean,NEW_UNKNOWN,tue_midday,tue,midday,0,0.06666666666666667
CUS-0355,mixed_slow_clean,NEW_UNKNOWN,thu_late,thu,late,0,0.06666666666666667
CUS-0355,mixed_slow_clean,NEW_UNKNOWN,fri_late,fri,late,0,0.06666666666666667
CUS-0355,mixed_slow_clean,NEW_UNKNOWN,fri_late,fri,late,1,0.06666666666666667
CUS-0355,mixed_slow_clean,NEW_UNKNOWN,mon_morning,mon,morning,0,0.06666666666666667
